ID,Score,"Emails Sent","Open Rate","Unsubscription Rate","Bounce Rate","Complaint Rate"
238258,33.18,17852,14.11,0.14,2.27,0
1445027,16.06,17850,6.5,0,1.53,0
614775,45.78,17850,21.18,0,1.69,0.01
462121,45.98,17842,19.91,0,3.08,0
690693,32.97,17836,15.4,0.33,0.57,0.01
906760,31.72,17833,12.6,0,3.22,0.02
1458566,45.32,17830,16.33,0,6.33,0
506614,26.07,17830,10.68,0.11,2.19,0
639642,43.3,17829,15.65,0,6,0
1433719,34.09,17822,15.68,0.01,1.35,0
1331591,35.82,17819,16.06,0,1.79,0.03
94060,41.18,17812,19.14,0,1.43,0.01
1061935,39.28,17809,17.92,0,1.68,0.02
564339,40.92,17803,18.62,0,1.8,0.02
181577,25.54,17782,11.76,0.14,0.78,0.01
1064917,55.94,17781,27.07,0,0.9,0
1025022,35.66,17776,16.01,0,1.82,0
516873,56.58,17769,27.26,0,0.99,0.02
457980,33.52,17768,16.04,0,0.72,0
234632,64.85,17762,30.64,0.11,1.62,0
467695,34.27,17746,15.54,0.23,1.23,0.01
803498,10.36,17741,3.57,0,1.61,0
988291,44.12,17740,19.44,0,2.58,0.02
226133,25.42,17739,10.22,0,2.49,0
155218,29.74,17736,14.22,0,0.63,0.01
951736,46.46,17733,22.28,0,0.89,0.03
1097748,21.3,17731,8.77,0,1.86,0.01
645427,25.98,17714,11.66,0,1.33,0
1148442,24.76,17710,9.11,0,3.27,0
827895,8.44,17709,3.63,0,0.59,0
301053,24.34,17701,11.63,0,0.54,0
1018314,29.74,17687,10.6,0,4.27,0
1211007,38.9,17660,17.36,0,2.07,0.01
714505,37.96,17657,16.04,0,2.82,0.06
1152663,31.7,17656,8.82,0.04,6.97,0
743506,39.44,17648,17.42,0,2.28,0.01
1285400,33.76,17645,11.08,0,5.8,0
139105,43.66,17645,19.44,0,2.39,0
388468,66.83,17640,32.48,0.05,0.86,0
755196,16.4,17630,4.81,0.12,3.19,0.01
1281276,53.98,17626,26.19,0,0.78,0.01
304630,30.9,17616,14.5,0,0.93,0.01
1464904,14.42,17597,5.29,0.08,1.8,0
232162,13.58,17596,5.69,0,1.1,0
201860,27.38,17596,13.4,0,0.27,0.01
638547,32.1,17591,14.1,0,1.93,0.01
1005066,30.14,17586,14.87,0,0.2,0
391086,31.6,17584,14.06,0.28,1.3,0.01
240188,13.07,17581,4.94,0.13,1.4,0
85979,24.92,17577,11.36,0,1.08,0.01
890562,18.28,17575,6.56,0,2.58,0
844980,37.26,17574,17.07,0,1.56,0
312994,33.59,17570,14.69,0.05,2.03,0
1204337,86.76,17566,30.65,0,12.57,0.08
12994,31.12,17556,12.86,0,2.7,0
1457893,45.46,17546,22.27,0,0.44,0.01
400094,37.74,17543,18.19,0,0.68,0
966307,47.46,17541,22.15,0,1.58,0
905194,48.96,17530,21.64,0,2.84,0
532285,64.44,17527,31.26,0,0.96,0
853097,45.57,17525,22.07,0.05,0.64,0
1431578,27.3,17523,9.66,0,3.99,0
307574,27.72,17519,12.95,0,0.87,0.02
959178,28.92,17516,12.71,0.06,1.62,0.02
524046,28.3,17515,13.09,0,1.06,0
1194899,8.1,17502,2.56,0,1.49,0
385319,50.62,17500,24.29,0,1.02,0
383502,41.34,17499,19.56,0,1.09,0.01
745556,45.18,17496,21.64,0.12,0.77,0
964655,19.72,17480,9.2,0,0.66,0
44455,82.46,17478,38.13,0,3.1,0
798442,37.54,17477,17.53,0,1.24,0
411228,37.04,17475,17.13,0,1.33,0.03
1468160,7.68,17475,2.64,0.04,1.14,0
913165,38.78,17464,17.85,0,1.54,0
1498002,42.5,17456,18.8,0.2,2.15,0
250449,54.54,17456,26.72,0,0.53,0.01
949028,23.66,17444,10.21,0.02,1.57,0.01
1525259,23.38,17436,10.66,0,1.03,0
762042,12.7,17436,5.69,0,0.62,0.02
684131,45.12,17434,21.41,0,1.13,0.01
142218,36.7,17418,16.8,0,1.55,0
580632,72.45,17417,34.91,0.03,1.27,0
484398,18.83,17417,8.88,0.05,0.46,0
1001904,71.57,17417,34.91,0.27,0.41,0.03
1254319,24.2,17416,11.5,0,0.6,0
307808,56.66,17412,27.85,0,0.44,0.02
749768,10.08,17411,2.65,0,2.39,0
80197,43.4,17410,21.05,0.08,0.53,0
728163,31.48,17408,14.42,0,1.32,0
1202370,29.28,17405,12.6,0,2.04,0
516627,20.74,17400,9.73,0,0.64,0
2015,28.67,17400,12.73,0.11,1.44,0
1507352,54.63,17396,26.78,0.09,0.4,0
285946,102.24,17391,47.72,0,3.4,0
1221845,22.62,17389,7,0,4.19,0.06
1373678,14.74,17387,6.93,0,0.4,0.02
806628,80.52,17379,39.68,0,0.58,0
1110905,27.59,17377,12.45,0.21,1.01,0.01
724616,34.3,17372,16.65,0,0.46,0.02
668238,36.12,17366,15.84,0,2.22,0
549000,47.32,17364,23.25,0,0.41,0
420586,52.44,17364,24.72,0,1.48,0.01
711223,32.4,17346,9.03,0,7.15,0.01
548033,49.98,17344,23.85,0.06,1.05,0
888393,25.88,17342,12.13,0,0.77,0.02
1068468,40.64,17336,19.68,0,0.62,0.01
285309,30.08,17334,11.47,0,3.47,0.05
276965,27.4,17323,12.88,0,0.8,0.01
981021,57.86,17316,27.13,0,1.8,0
383287,26.22,17314,12,0,1.09,0.01
963542,40.68,17313,19.04,0,1.3,0
60336,49.98,17312,15.04,0.2,9.65,0
290931,13.96,17312,5.14,0,1.84,0
898633,36.39,17302,15.52,0.09,2.54,0
326794,35.66,17299,16.03,0,1.78,0.01
1026490,26.72,17298,11.14,0.04,2.16,0
1438040,49.8,17294,21.88,0.36,2.32,0.08
1265136,38.46,17293,18.08,0,1.15,0
991399,32.92,17284,12.91,0,3.49,0.03
1097436,50.44,17283,24.57,0,0.63,0.01
1496426,60.66,17279,28.59,0,1.74,0
519307,22.32,17276,7.09,0,4.05,0.01
1126842,31.77,17268,14.14,0.07,1.62,0.01
1313558,20.8,17265,9.36,0,1,0.02
804856,37.39,17257,18.13,0.01,0.55,0
30066,53.18,17250,24.28,0,2.31,0
1528024,33.92,17243,15.88,0,1.08,0
970439,30.73,17239,13.54,0.11,1.66,0
317066,35.18,17230,16.12,0,1.43,0.02
128722,48.68,17229,23.1,0,1.24,0
511665,29.62,17229,13.32,0,1.49,0
527270,37.48,17224,15.61,0.02,3.08,0.01
1321609,62.3,17221,29.83,0,1.32,0
987233,26.16,17220,11.37,0,1.71,0
1215369,47.55,17218,21.88,0.09,1.74,0.01
792247,50.02,17217,23.31,0,1.7,0
1168467,30.1,17217,11.7,0,3.33,0.01
185668,20.36,17214,9.12,0,1.06,0
347585,47.74,17203,22.61,0.16,1.02,0
827375,39.46,17203,18.57,0,1.06,0.05
157268,36.92,17202,17.2,0.22,0.93,0
201689,52.53,17201,25.56,0.09,0.55,0.01
499636,53,17200,25.38,0,1.12,0
918679,40.5,17199,18.99,0,1.24,0.01
983775,13.46,17199,4.51,0,2.2,0.01
857173,41.06,17191,14.77,0,5.74,0.01
515249,34.11,17189,16.6,0.01,0.38,0.03
1222182,41.74,17183,18.57,0,2.28,0.01
106775,69.34,17182,32.88,0,1.79,0
1272359,29.52,17177,12.85,0,1.89,0.01
250920,53.6,17174,25.08,0.02,1.69,0
685983,56.84,17164,27.44,0,0.98,0
1445909,55.44,17164,24.73,0,2.99,0
63392,19.28,17164,8.22,0.08,1.3,0
1475848,31.6,17162,14.81,0,0.99,0
1134153,67.35,17152,33.03,0.03,0.6,0
252884,43.58,17136,21.15,0,0.64,0
944849,33,17133,12.85,0,3.65,0
845935,19.4,17119,9.14,0,0.54,0.01
833640,30.86,17118,10.93,0,4.5,0
1328581,24.38,17116,11.24,0,0.95,0
427153,16.42,17114,5.66,0,2.51,0.02
707670,34.04,17110,11.08,0,5.92,0.01
847890,79.1,17090,37.86,0,1.69,0
1208772,31.41,17088,14.66,0.15,0.82,0
723128,12.38,17088,5.86,0,0.33,0
908811,14.56,17082,6.42,0.06,0.77,0
136508,27.18,17081,9.92,0,3.63,0.02
1263269,39.16,17080,18.15,0,1.41,0.01
1480247,19.5,17079,7.51,0,2.24,0
198948,36.88,17078,13.11,0,5.33,0
306958,41.14,17069,19.52,0,1.05,0
829588,53.34,17060,22.24,0,4.43,0
1420493,34.67,17055,15.49,0.05,1.75,0.01
371030,34,17053,14.73,0.04,2.21,0
832038,34.48,17049,3.07,0,14.15,0.01
815089,52.82,17049,23.09,0,3.3,0.01
238949,28.67,17047,13.34,0.05,0.9,0.01
754046,65.5,17042,29.15,0,3.6,0
798426,53.22,17025,22.95,0,3.66,0
965327,67.16,17022,31.22,0.06,2.27,0
659918,31.72,17018,13.5,0,2.36,0
1263363,44.24,16983,21.08,0,1.04,0
439559,33.4,16979,15.87,0,0.83,0
1280245,43.76,16978,19.7,0,2.16,0.01
892627,29.11,16973,12.6,0.25,1.58,0
567767,30.88,16961,11.57,0,3.75,0.06
98769,64.46,16960,30.63,0,1.58,0.01
934485,58.22,16960,27.04,0,1.93,0.07
802191,30.64,16951,12.24,0,3,0.04
1215937,16.88,16950,7.08,0.14,1.09,0.03
722017,49.26,16948,24.41,0,0.22,0
691038,15.76,16942,2.83,0,4.99,0.03
1424778,26.08,16941,11.83,0,1.19,0.01
1430255,25.43,16935,9.25,0.01,3.45,0
1282559,21.42,16921,8.87,0.02,1.81,0
177354,49.11,16918,21.57,0.13,2.77,0.01
1232965,27.08,16915,12.26,0,1.28,0
1539797,34.3,16909,15.12,0,2.01,0.01
792526,11.16,16906,5.08,0,0.48,0.01
1460077,60.32,16902,29.45,0,0.69,0.01
1076307,20.98,16882,9.49,0,1,0
332722,17.96,16879,7.64,0,1.34,0
1234357,15.01,16876,6.75,0.11,0.59,0
1453057,74.3,16871,36.82,0,0.33,0
1454613,21.78,16862,9.02,0.1,1.66,0.03
808116,37.04,16856,14.23,0,4.25,0.02
816038,33.66,16847,13.39,0,3.42,0.01
1496373,56.48,16837,25.66,0,2.58,0
199637,44.14,16836,20,0.04,2.01,0
1481217,163.96,16835,81.08,0,0.9,0
106407,50.86,16830,24.44,0,0.99,0
738292,33.08,16821,15.75,0,0.79,0
809830,29.48,16818,12.5,0,2.24,0
438158,30.46,16815,14.85,0,0.38,0
735055,65.76,16809,32.23,0.02,0.62,0
436474,35.56,16805,13.67,0,4.09,0.01
1433983,17.72,16802,7.58,0.1,1.13,0
1177210,32.14,16791,10.48,0,5.57,0.01
93502,65.28,16788,22.71,0,9.91,0.01
738234,69.96,16787,31.61,0,3.37,0
903961,29.54,16785,11.55,0,3.1,0.06
1086902,6.64,16781,2.53,0,0.79,0
108942,47.73,16778,22.29,0.13,1.38,0
56531,75.29,16768,35.69,0.09,1.82,0
1072283,11.02,16765,3.54,0,1.97,0
620845,23.76,16759,10.02,0,1.86,0
180543,134.62,16757,64.55,0,2.76,0
272523,32.47,16756,15.6,0.05,0.56,0
605912,80.12,16755,35.33,0,4.73,0
653366,13.78,16752,6.82,0,0.07,0
65155,49.32,16748,22.62,0,2.04,0
29074,49.7,16744,19.63,0.28,4.8,0
683734,28.74,16740,10.93,0,3.42,0.01
226932,45.56,16739,21.26,0,1.48,0.02
1197527,87.88,16736,42.82,0,1.12,0
670906,52.78,16731,24.22,0,2.15,0.01
606523,39.58,16728,19.11,0,0.6,0.04
1110795,16.8,16727,5.82,0,2.58,0
424021,59.24,16727,26.07,0.1,3.36,0.02
1226187,34.24,16724,15.58,0,1.52,0.01
713254,49.78,16721,24.08,0.16,0.57,0
976505,51.12,16715,23.18,0,2.38,0
103685,29.14,16711,12.63,0.06,1.83,0.01
1173716,59.62,16708,28.58,0,1.19,0.02
507938,36.38,16707,15.63,0,2.56,0
1530860,47.35,16700,23.55,0.01,0.11,0
67633,70.96,16699,35.05,0,0.43,0
864236,40.68,16697,18.36,0,1.96,0.01
691154,45.88,16695,19.33,0,3.61,0
1505789,49.1,16695,23.48,0.02,1.02,0.01
454518,40.32,16694,10.86,0,9.3,0
115916,144.82,16691,72.41,0,0,0
297560,27.34,16689,11.52,0,2.07,0.04
472171,57.95,16687,28.63,0.03,0.3,0
718026,46.46,16686,22.08,0,1.13,0.01
1367249,51.2,16683,11.96,0,13.56,0.04
1518330,29.74,16678,13.27,0,1.6,0
800425,31.03,16678,15.09,0.05,0.35,0
1061354,33.44,16676,12.71,0.34,3.48,0.01
1241996,24.32,16666,12.03,0,0.13,0
1106869,28.86,16661,13.54,0,0.89,0
1129758,77.34,16660,37.37,0.02,1.27,0
812668,33.46,16654,16.02,0,0.71,0
901079,66.58,16647,32.27,0,1.02,0
999292,19.6,16639,7.4,0,2.4,0
447672,37.42,16639,15.71,0,3,0
209105,40,16636,13.46,0,6.46,0.04
1056847,29.85,16633,13.56,0.01,1.35,0
238239,35.35,16631,15.49,0.11,2.02,0
521454,72.66,16622,32.87,0.76,2.3,0.01
1208878,55.12,16622,27.34,0,0.22,0
393749,74.62,16620,26.55,0,10.54,0.11
1226677,40.2,16619,16.96,0,3.1,0.02
1516839,41.06,16613,18.8,0,1.71,0.01
961455,19.4,16612,8.21,0.22,1.16,0
1109451,71.27,16608,34.13,0.11,1.3,0.02
450226,29.38,16603,14.21,0,0.48,0
374632,52.88,16601,25.65,0,0.77,0.01
567662,36.08,16600,13.55,0,4.49,0
798959,25.08,16589,11.78,0,0.72,0.02
1459827,65.14,16584,30.87,0,1.68,0.01
1067187,54.22,16573,26.68,0,0.43,0
832995,55.26,16572,20.49,0,7.14,0
526902,45.54,16569,20.92,0.1,1.68,0.01
1490675,69.36,16563,34.14,0,0.54,0
395940,15.98,16563,7.37,0,0.62,0
726749,20.26,16563,9.18,0,0.91,0.02
1508527,32.88,16561,15.46,0,0.98,0
1314420,81.05,16559,37.24,0.01,3.27,0
847363,45.18,16555,17.51,0,4.98,0.05
1430157,38.9,16554,18.44,0,1.01,0
1248309,60.52,16552,29.6,0.04,0.6,0
211434,27.16,16551,11.48,0,2.1,0
1046443,86.72,16551,42.61,0,0.73,0.01
1081518,29.24,16548,12.19,0,2.43,0
743335,7.26,16538,1.07,0,2.56,0
1029331,35.02,16534,17.01,0,0.46,0.02
1279484,42.32,16531,20.15,0,1.01,0
20507,54.88,16524,26.6,0.14,0.61,0.01
902162,56,16519,26.58,0,1.42,0
189567,57.58,16500,24.03,0,4.76,0
1309767,24.12,16498,9.05,0,3.01,0
705971,35.38,16491,16.47,0,1.22,0
1509745,29.5,16490,13.79,0,0.84,0.06
1141861,97.92,16478,47.28,0.02,1.33,0.16
28480,91.56,16473,45.23,0,0.53,0.01
620016,26.98,16456,11.49,0.02,1.95,0.01
620600,25.2,16449,11.07,0,1.51,0.01
710462,20.46,16448,9.88,0,0.33,0.01
945883,46.54,16446,20.93,0,2.32,0.01
1493106,46.46,16444,20.97,0,2.26,0
638712,35.54,16444,15.79,0.12,1.76,0.02
132481,20.82,16440,9.3,0.08,0.97,0.01
1210087,49.16,16433,13.64,0,10.92,0.01
350418,31.85,16433,14.22,0.17,1.45,0
707539,35.04,16430,17.21,0,0.31,0
277777,72.44,16423,31.4,0,4.82,0
319955,39.18,16412,17.35,0,2.24,0
329987,16.1,16410,6.23,0,1.8,0.01
791971,58.62,16407,25.01,0,4.3,0
450986,35.19,16400,14.93,0.05,2.59,0
1467086,56.12,16399,23.08,0,4.98,0
1221115,17.17,16390,7.44,0.17,0.87,0.01
489157,55.38,16388,25.86,0,1.81,0.01
1477869,29.93,16384,14.28,0.01,0.65,0.01
1125791,20.04,16372,7.24,0,2.78,0
549623,72.52,16371,33.96,0.32,1.82,0
1540030,18.19,16362,7.54,0.11,1.37,0.01
810911,15,16361,7.27,0,0.23,0
1128457,37.82,16355,17.63,0,1.28,0
17659,67.68,16353,32.35,0.04,1.41,0.01
746227,27.9,16351,12.09,0,1.84,0.01
425695,10.78,16340,4.46,0,0.93,0
1160868,49.1,16338,23.88,0,0.67,0
1499843,34.5,16337,15.98,0.18,1,0
1070793,25.48,16333,11.58,0,1.16,0
407023,51.98,16333,25.11,0,0.88,0
108014,23.69,16332,10.46,0.03,1.34,0
447662,27.19,16330,11.32,0.73,1.14,0.02
1444431,36.16,16322,10.85,0,7.19,0.02
272277,35.52,16319,16.49,0,1.27,0
1485665,54.4,16318,25.81,0.1,1.2,0.02
976306,12.66,16316,3.75,0,2.56,0.01
1437856,61.42,16312,29.07,0,1.64,0
708959,27.42,16312,11.38,0,2.31,0.01
776519,58.3,16300,25.59,0,3.56,0
847184,37.66,16293,15.82,0,2.87,0.07
197740,31.56,16291,15.62,0,0.14,0.01
269913,32.92,16286,16.01,0,0.45,0
1250087,38.98,16285,18.54,0,0.93,0.01
160958,30.47,16285,13.69,0.05,1.47,0
189442,145.78,16281,42.31,0,30.58,0
595867,32.56,16280,14.59,0,1.65,0.02
1019969,58.86,16280,27.09,0,2.32,0.01
952837,56.17,16280,26.51,0.17,1.3,0.01
952560,36.46,16278,15.76,0,2.45,0.01
498106,57.2,16273,27.67,0,0.91,0.01
559867,82.33,16272,34.18,0.71,5.92,0
1208049,26.09,16268,11.59,0.03,1.35,0.03
152825,29.59,16265,14.35,0.07,0.32,0.01
689631,22.2,16260,10.11,0,0.95,0.02
214654,50.3,16256,22.89,0.08,2.12,0.01
871834,41.05,16254,19.57,0.01,0.94,0
353544,40.74,16251,19.1,0,1.27,0
1406625,65.7,16248,31.12,0.16,1.49,0
1048483,23.37,16246,10.35,0.11,1.15,0.01
542466,41.42,16231,4.94,0,15.77,0
424545,24.3,16226,10.97,0,1.16,0.01
507267,50.4,16224,24.27,0,0.93,0
319485,55.2,16221,11.55,0,16.01,0.02
1094184,23.7,16218,11.4,0,0.43,0.01
766891,40,16217,14.81,0,5.19,0
1094546,43.1,16216,20.45,0.1,0.95,0
563643,38.04,16214,17.19,0,1.81,0.01
58263,30.9,16213,14.39,0,1.06,0
1286092,20.04,16211,8.78,0,1.24,0
1411504,51.54,16200,22.76,0,2.99,0.01
1036188,8.28,16194,2.58,0,1.54,0.01
130596,12.58,16192,4.06,0,2.23,0
298729,28.48,16182,13.25,0.02,0.96,0
421654,32.63,16180,14.19,0.29,1.67,0.01
490512,34.36,16178,8.75,0,8.43,0
37877,32.52,16177,15.89,0,0.35,0.01
565072,23.54,16174,10.42,0,1.29,0.03
273519,40.12,16167,17.63,0,2.43,0
1485223,29.38,16159,12.5,0.38,1.62,0
936086,23.07,16155,10.07,0.03,1.4,0.01
1082089,18.76,16149,7.34,0,2.04,0
1008653,31.2,16144,13.86,0,1.7,0.02
1519964,34.02,16134,16.25,0,0.68,0.04
651166,38.45,16133,18.27,0.15,0.71,0.01
167802,63.13,16122,29.22,0.51,1.58,0
1288,21.36,16119,9.78,0,0.88,0.01
148255,64.36,16114,26.04,0,6.14,0
1292107,31.74,16113,11.48,0,4.39,0
122816,14.22,16109,6.38,0,0.71,0.01
1057038,68.38,16109,15.91,0,18.26,0.01
1122818,59.42,16104,28.75,0,0.96,0
437151,19.66,16098,7.12,0.04,2.65,0
1336101,51.46,16096,24.67,0,1.06,0
1223717,25.44,16089,11.5,0,1.22,0
271904,54.98,16085,25.02,0,2.47,0
1266722,51.38,16078,25.29,0.08,0.28,0
1215784,43.56,16057,19.6,0.08,2.06,0
828577,14.06,16052,4.43,0,2.6,0
661776,57.56,16048,27.54,0,1.16,0.04
680577,51.84,16048,22.89,0,2.97,0.03
607736,17.44,16043,8.38,0,0.32,0.01
1044026,13.36,16037,6.08,0,0.6,0
624536,34.62,16036,14.78,0,2.53,0
1497745,27.64,16031,12.32,0,1.48,0.01
240566,32.4,16028,13.03,0,3.17,0
1375244,29.66,16023,13.16,0,1.65,0.01
74354,20.67,16022,9,0.07,1.23,0
386552,29.08,16012,10.89,0,3.65,0
846383,35.27,16012,15.42,0.11,2.05,0
1323848,12.7,16007,5.21,0,1.14,0
807266,26.9,16003,11.59,0,1.84,0.01
333077,9.86,16000,2.15,0,2.78,0
593721,20.27,15992,9.04,0.41,0.1,0.19
1209121,61.04,15985,29.72,0,0.78,0.01
867487,43.56,15984,20.88,0,0.84,0.03
1121990,14.1,15978,4.13,0,2.92,0
996144,68.38,15975,33.83,0,0.36,0
529655,87.12,15960,42.37,0,1.17,0.01
1100072,46.54,15949,22.34,0,0.91,0.01
1016469,37.14,15948,16.96,0,1.59,0.01
622761,41.74,15947,14.38,0.08,6.37,0
728650,86.94,15946,34.27,0,9.2,0
1398079,13.04,15945,5.18,0,1.34,0
464526,36.36,15944,16.28,0,1.9,0
1392384,42.1,15944,17.57,0,3.46,0.01
1500178,34.66,15942,16.77,0,0.56,0
49086,36.58,15940,17.86,0,0.43,0
269773,32.34,15939,13.26,0,2.91,0
1255620,46.78,15933,22.16,0,1.21,0.01
1259054,56.64,15929,24.18,0,4.14,0
105151,14.66,15927,5.95,0,1.32,0.03
956099,26.75,15926,12.87,0.17,0.23,0.01
69361,61.3,15923,29.35,0,1.28,0.01
62672,16.7,15919,7.64,0,0.65,0.03
983844,64.84,15884,26.3,0,6.12,0
825952,43.78,15879,21.38,0,0.47,0.02
1140742,16.62,15875,5.93,0,2.38,0
640370,42.7,15870,17.87,0,3.42,0.03
815063,52.36,15869,24.27,0.2,1.61,0
721457,18.16,15869,7,0,2.06,0.01
904966,45.14,15860,20.82,0,1.75,0
187800,44.18,15859,17.12,0,4.95,0.01
1499797,45.64,15859,21.18,0.04,1.56,0.01
223917,11.73,15853,3.69,0.01,2.14,0.01
326907,31.96,15845,15.39,0,0.57,0.01
21881,24.18,15838,10.89,0,1.18,0.01
1156918,5.36,15832,2.29,0,0.23,0.08
984125,46.82,15831,23.18,0,0.21,0.01
314421,27.96,15829,10.65,0,3.23,0.05
594094,38.3,15815,18.51,0.04,0.56,0.01
1328658,34.26,15813,16.46,0,0.65,0.01
578889,23.76,15810,10.98,0,0.9,0
1490806,22.04,15802,8.77,0,2.25,0
641911,92.66,15797,40.32,0,6.01,0
1031686,44.26,15796,21.47,0,0.66,0
762240,30.08,15793,13.33,0,1.65,0.03
119800,24.02,15792,10.42,0.12,1.39,0.01
868960,109.98,15791,54.42,0,0.53,0.02
1369548,28.57,15784,8,0.07,6.18,0
752437,31.32,15783,7.7,0,7.96,0
585579,50.86,15782,23.43,0,1.96,0.02
956993,23.57,15781,11.16,0.01,0.61,0
880240,23.4,15780,8.86,0,2.84,0
779303,18,15776,7.32,0,1.66,0.01
214366,39,15770,17.79,0,1.71,0
1307882,32.74,15767,14.92,0,1.45,0
517321,54.5,15756,22.51,0,4.72,0.01
1155451,48.98,15744,17.58,0,6.87,0.02
1085272,85.58,15744,41.35,0,1.44,0
544634,32.66,15742,15.36,0,0.97,0
1541142,17.28,15740,8.15,0,0.47,0.01
460472,44.94,15734,20.28,0.06,2.08,0.01
1385365,15.38,15733,6.74,0,0.95,0
190095,14.86,15733,4.83,0,2.54,0.03
167993,12.08,15728,3.65,0,2.37,0.01
1442467,18.97,15728,6.64,0.05,2.75,0.01
168532,18.26,15722,8.52,0,0.59,0.01
718708,34.26,15720,9.2,0,7.93,0
934688,49.04,15718,24.03,0,0.47,0.01
1158927,59.3,15717,28.95,0,0.7,0
837006,56.62,15714,25.87,0,2.28,0.08
1459894,34.18,15713,14.89,0,2.14,0.03
939550,45.34,15702,21.75,0,0.9,0.01
669219,36.56,15691,16.84,0,1.4,0.02
801189,31.1,15684,13.62,0,1.91,0.01
577672,15.47,15682,6.07,0.01,1.65,0
87795,59.3,15681,22.63,0,7,0.01
63876,19.98,15674,8.17,0,1.82,0
1128007,48.15,15674,23.19,0.01,0.87,0
435294,56.55,15671,27.19,0.01,1.07,0
744750,49.02,15670,20.51,0.04,3.94,0
16545,70.04,15669,29.72,0,5.3,0
702529,36.2,15664,15.59,0,2.41,0.05
94553,24.4,15663,10.17,0,1.99,0.02
1533918,67,15661,32.4,0,1.04,0.03
15195,16.8,15660,7.81,0,0.57,0.01
714313,50.66,15654,22.96,0,2.33,0.02
116459,42.38,15647,17.59,0,3.6,0
820482,30.92,15644,12.77,0,2.69,0
544572,42.42,15644,19.43,0,1.78,0
1542312,28.74,15643,13.37,0,1,0
441235,45.58,15640,19.96,0,2.81,0.01
454246,34.08,15639,14.12,0,2.9,0.01
371761,34.58,15633,16.31,0,0.96,0.01
598843,34.12,15628,16.76,0,0.28,0.01
1475558,19.3,15628,8.24,0,1.41,0
268673,55.66,15628,26.45,0,1.38,0
1178050,35.45,15621,15.37,0.01,2.32,0.01
1198574,44.54,15618,15.46,0,6.79,0.01
1195598,37.36,15617,16.99,0.14,1.48,0
1178727,29.54,15608,11.97,0,2.74,0.03
1121861,38.98,15595,19.02,0,0.47,0
513640,30.14,15592,14.27,0,0.78,0.01
755379,47.48,15590,23.28,0,0.42,0.02
1104337,30.78,15589,14.16,0,1.23,0
618037,31.86,15588,13.68,0,2.25,0
1107352,15.4,15586,6.03,0,1.65,0.01
289123,28.6,15584,13.73,0,0.55,0.01
837679,73.66,15575,33.88,0.2,2.63,0.01
514850,26.24,15571,11.53,0,1.59,0
447490,12.7,15567,3.31,0,3.04,0
1080716,69.04,15563,32.33,0,2.17,0.01
734838,29.52,15559,14.24,0,0.52,0
1012452,22.4,15559,7.2,0,3.98,0.01
1147706,29.08,15555,13.29,0,1.25,0
762584,97.24,15554,39.14,0,9.48,0
1024236,24.62,15545,11.14,0.22,0.84,0
140797,42.12,15544,18.43,0,2.63,0
429325,36.39,15537,15.57,0.43,1.98,0
1413990,8.2,15535,3.23,0,0.87,0
309814,54.98,15521,18.11,0,9.36,0.01
387413,27.18,15514,11.34,0,2.25,0
870651,26,15510,10.87,0,2.13,0
1136807,17.5,15506,6.75,0,1.98,0.01
1249725,25.06,15503,12.04,0,0.49,0
1484252,7.95,15503,2.41,0.09,1.41,0.01
112379,48.1,15501,21.79,0,2.26,0
1030328,23.18,15500,9.97,0,1.6,0.01
77473,31.68,15493,14.9,0,0.88,0.03
1411360,58.33,15486,28.39,0.01,0.76,0
1122334,131.11,15481,65.19,0.07,0.26,0
1116071,64.11,15478,15.89,0.41,15.53,0.01
1228257,27.81,15476,12.46,0.01,1.43,0
1324023,46.78,15475,18.68,0.22,4.36,0.01
1378706,46.79,15469,21.62,0.03,1.71,0.01
1270303,56.54,15468,27.75,0,0.52,0
48000,60.36,15468,28.45,0.1,1.58,0
902736,39.99,15464,16.71,0.21,2.71,0.13
146353,47.14,15463,20.62,0,2.95,0
596060,27.92,15460,11.73,0,2.21,0.01
804725,16.84,15459,5.1,0,3.3,0.01
1014121,11.62,15459,4.59,0,1.22,0
1239497,17.36,15459,7.22,0,1.46,0
1252613,7.12,15453,3.13,0,0.43,0
1258283,26.04,15452,11.54,0.16,1.24,0
859476,49.5,15452,23.12,0,1.57,0.03
355508,39.68,15451,15.11,0,4.71,0.01
221655,22.03,15446,6.6,0.07,4.31,0
330862,6.08,15439,2.22,0,0.82,0
1466582,43.86,15438,20.34,0,1.59,0
109729,51.51,15433,23.8,0.01,1.92,0.01
584461,54.21,15419,25.07,0.19,1.73,0.01
283958,53.62,15418,26.3,0.1,0.36,0
385060,14.3,15408,5.73,0,1.36,0.03
708025,34.14,15405,16.64,0,0.43,0
188915,36.43,15404,16.95,0.25,0.87,0.01
178036,19.7,15397,8.09,0,1.7,0.03
35585,14,15395,4.74,0,2.08,0.09
553655,12.8,15395,5.69,0,0.69,0.01
1277672,14.32,15394,6.98,0,0.18,0
568084,43.34,15391,19.43,0,2.24,0
83689,44.4,15389,19.95,0,2.25,0
525869,68.67,15386,32.8,0.05,1.44,0.01
431190,66.58,15382,28.97,0,4.28,0.02
826076,12.87,15379,4.32,0.03,2.07,0
390751,52.46,15374,25.82,0,0.41,0
579859,45.94,15374,18.14,0,4.81,0.01
1312713,41.84,15370,19.29,0.2,1.19,0.07
817495,17.88,15368,7.77,0,1.17,0
892911,4.9,15350,1.32,0,1.13,0
