ID,Score,"Emails Sent","Open Rate","Unsubscription Rate","Bounce Rate","Complaint Rate"
643400,75.44,69815,37.39,0,0.33,0
389851,39.12,69771,11.22,0,8.3,0.02
651729,26.1,69691,11.07,0,1.98,0
736601,23.72,69683,9.78,0,2.08,0
632975,70.84,69626,33.45,0,1.95,0.01
714515,35.36,69598,15.48,0.08,2.04,0.02
1450355,17.07,69551,7.77,0.09,0.63,0
337523,27.24,69496,11.22,0,2.4,0
1424270,21.46,69473,9.7,0,1.01,0.01
1347836,4.16,69435,1.02,0,1.06,0
229098,15.38,69421,7.21,0,0.46,0.01
885607,18.04,69363,6.81,0.02,2.18,0
115918,15.74,69337,7.36,0,0.51,0
1460997,15.97,69255,6.7,0.07,1.18,0
982039,24.07,69214,10.44,0.19,1.31,0
1304932,73.34,69191,34.4,0,2.27,0
1140837,12.6,69113,5.24,0.1,0.89,0.01
1163053,18.92,69036,7.98,0,1.46,0.01
1439234,41.96,69016,17.67,0,3.29,0.01
884456,27.87,69005,12.97,0.15,0.72,0.01
1099819,24.98,68959,11.73,0,0.76,0
1162987,38.62,68958,17.86,0,1.43,0.01
1343004,7.26,68886,2.22,0,1.41,0
1010996,11.18,68684,2.87,0,2.72,0
146366,50.94,68614,23.61,0,1.86,0
1426534,39.27,68475,19.22,0.05,0.32,0.01
361715,44.81,68376,21.57,0.19,0.53,0.01
1416467,78.04,68200,37.1,0,1.92,0
156049,37.78,67749,18.32,0,0.57,0
1204298,65.02,67716,11.69,0,20.8,0.01
240448,38.9,67608,17.99,0.04,1.38,0.01
497036,13.82,67601,5.21,0,1.7,0
283569,12.38,67539,4.59,0,1.58,0.01
931846,17.8,67500,6.87,0,2.01,0.01
703425,18.6,67453,7.62,0,1.68,0
259306,8.58,67400,3.6,0,0.69,0
566841,43.54,67314,21.01,0,0.76,0
1127893,29,67299,13.5,0,1,0
1196963,50.88,67161,22.87,0,2.51,0.03
1154326,20.66,67144,9.43,0,0.9,0
207904,41.87,67123,19.49,0.05,1.37,0
1362046,7.82,67036,2.26,0,1.63,0.01
1412351,18.41,67007,7.48,0.07,1.62,0
1478549,36.12,66986,17.31,0,0.61,0.07
88594,16.98,66941,8.07,0,0.4,0.01
673537,31,66881,14.91,0,0.59,0
510933,31.69,66880,15.28,0.01,0.55,0
789895,20.02,66815,9.35,0,0.64,0.01
1308426,37.78,66657,17.64,0,1.25,0
636485,67.77,66577,33.37,0.01,0.48,0.01
642070,27.4,66569,12.01,0.02,1.66,0
1239234,31.05,66359,11.74,0.33,3.27,0.01
454726,43.96,66240,20.95,0.04,0.95,0.01
613398,36.24,66055,16.75,0,1.35,0.01
1414090,12.24,65959,5.25,0,0.87,0
1359624,89.02,65952,43.09,0,1.38,0.02
67845,49.75,65912,23.39,0.03,1.44,0
472862,41.84,65827,19.08,0,1.8,0.02
1504179,25.12,65761,12.19,0,0.35,0.01
185878,69.48,65731,33.06,0,1.68,0
836674,19.26,65700,9.27,0,0.36,0
1045834,15.64,65693,6.75,0,1.05,0.01
656028,19.38,65669,5.64,0,4.03,0.01
1514671,35.6,65653,15.27,0,2.51,0.01
1131589,27.6,65467,12.77,0,1.01,0.01
1138920,28.56,65429,12.25,0,1.93,0.05
134540,45.9,65419,22.27,0.22,0.33,0.01
177195,33.32,65403,5.83,0,10.83,0
31650,33.04,65369,15.81,0.04,0.65,0
867986,72.58,65330,32.5,0.06,3.68,0.01
478300,28.3,65320,13.04,0,1.11,0
237170,87.64,65272,42.69,0.12,0.95,0
1194164,22.68,65130,9.92,0.1,1.27,0
310971,20.26,65014,9.72,0,0.41,0
1056015,58.86,65006,29.36,0,0.07,0
612362,37.94,64974,18.14,0,0.83,0
1450730,30.45,64752,14.21,0.15,0.79,0
736024,10.22,64751,4.05,0,1.06,0
650403,36.96,64743,17.2,0,1.26,0.01
1134358,25.14,64591,11.56,0,1.01,0
1343231,14.69,64578,5.58,0.11,1.58,0.01
994474,40.76,64490,19.41,0,0.95,0.01
1089712,42.96,64458,16.2,0,5.28,0
331625,14.16,64454,5.48,0,1.56,0.02
425353,40.67,64411,19.2,0.09,1,0
361990,47.6,64165,23.61,0.04,0.13,0
1468845,11.94,63899,2.15,0,3.82,0
31109,24.94,63879,10.22,0.04,2.19,0
568432,12.64,63867,5.71,0,0.61,0
136033,7.68,63752,1.81,0,2.03,0
982588,57.96,63716,23.47,0,5.51,0
1184967,30.87,63703,11.69,0.23,3.32,0.04
1438005,79.18,63700,38.03,0,1.54,0.01
1190541,27.58,63685,10.32,0,3.47,0
56864,14.8,63592,6.31,0,1.09,0
199059,37.76,63560,15.5,0.6,2.4,0.04
1258708,38.46,63386,18.28,0,0.93,0.01
393837,58.42,63315,27.82,0,1.39,0
776990,25.85,63209,12.34,0.09,0.43,0.01
710888,57.44,63202,28.15,0,0.53,0.02
980572,68.48,63170,32.82,0,1.42,0
762892,31.18,63086,14.11,0,1.48,0
1498952,40.56,63073,16.53,0,3.75,0
434035,31.54,63064,14.33,0,1.44,0
214096,10.46,62993,2.05,0,3.18,0
59920,80.37,62921,38.39,0.47,1.09,0
1046535,27.46,62812,13.36,0,0.37,0
368950,50.62,62804,24.28,0,1.03,0
425491,8.55,62752,2.59,0.05,1.61,0
372479,47.7,62709,23.49,0,0.36,0
1103566,33.83,62696,15.81,0.01,1.09,0
1167175,49.37,62662,23.8,0.15,0.64,0.01
930185,55.42,62595,26.63,0,1.06,0.01
1319176,69.96,62523,33.56,0,1.42,0
1507592,47.86,62508,22.51,0.14,1.19,0.01
388616,43.4,62452,19.95,0.08,1.61,0.01
551211,35.74,62419,16.43,0,1.44,0
212462,18.42,62339,8.21,0,0.98,0.01
1348722,40.53,62337,19.12,0.27,0.74,0
971067,34.12,62286,14.56,0,2.5,0
853030,22.14,62112,8.66,0,2.41,0
799407,35.21,62018,1.55,0.01,16.04,0
744103,44.5,62008,20.83,0,1.42,0
521231,23.94,62007,4.71,0,7.26,0
465125,27.86,61978,13.4,0,0.51,0.01
556994,64.28,61928,29.87,0,2.25,0.01
243194,45.92,61860,21.98,0,0.96,0.01
1390568,58.1,61834,26.92,0,2.13,0
1278627,51.78,61795,25.21,0.02,0.65,0
296924,28.68,61766,13.53,0.24,0.43,0.01
1278867,41.6,61722,20.3,0.04,0.44,0
784536,6.66,61699,2.32,0,0.99,0.01
999426,89.19,61682,43.95,0.07,0.54,0
1260688,19.37,61641,8.55,0.05,1.04,0.01
453177,11.84,61612,4.26,0,1.66,0
380144,10.6,61587,2.76,0,2.54,0
1499839,60.34,61518,29.38,0,0.79,0
1199045,21.8,61514,9.6,0,1.28,0.01
479347,66.74,61499,28.65,0,4.72,0
733139,32.82,61487,15.02,0,1.39,0
860336,6.4,61486,3.08,0,0.1,0.01
508464,28.34,61417,11.91,0,2.26,0
1219655,57.38,61403,26.21,0,2.46,0.01
677467,37.31,61310,18.13,0.01,0.51,0
1339471,40.22,61303,19.21,0,0.9,0
699217,12.78,61287,6.01,0,0.38,0
53377,57.02,61280,26.26,0.24,1.83,0.03
364037,51.48,61264,19.85,0.06,5.8,0
1164900,21.36,61135,8.88,0,1.8,0
577841,18.3,61110,8.73,0,0.42,0
640085,50.42,61104,24.82,0.04,0.33,0
588393,60.94,61037,28.48,0,1.99,0
1411305,21.58,60985,9.2,0,1.57,0.01
1252148,50.76,60580,24.99,0.02,0.36,0
225092,33.66,60516,15.53,0,1.3,0
202782,37.92,60492,17.69,0.12,1.03,0.03
1288231,83.56,60432,41.63,0,0.15,0
662393,42.3,60397,17.06,0,4.09,0
922093,40.94,60390,19.44,0,1.03,0
1383904,27.56,60335,12.92,0,0.84,0.01
567497,77.84,60310,38.16,0,0.68,0.04
993777,64.5,60122,31.31,0,0.94,0
623485,26.4,60118,11.32,0,1.86,0.01
611499,4.14,60100,1.91,0,0.1,0.03
735056,27.36,60089,13.03,0,0.63,0.01
769953,35.74,60057,15.5,0,2.37,0
303222,52.98,60010,25.78,0,0.71,0
1163296,22.76,59944,10.86,0,0.52,0
442520,45.9,59936,21.76,0,1.19,0
104168,37.13,59925,14.8,0.05,3.69,0
1297665,31.96,59777,14.19,0,1.79,0
343412,22.36,59704,9.18,0,2,0
145592,30.02,59680,14.4,0.02,0.58,0
1503690,32.67,59622,14.39,0.13,1.75,0
10868,11.84,59601,3.11,0,2.81,0
169594,21.5,59592,9.88,0,0.87,0
948463,91.15,59558,44.6,0.15,0.75,0
653305,48.68,59552,23.27,0,1.07,0
398741,40.06,59504,18.65,0,1.38,0
1239180,65.12,59395,32.32,0,0.24,0
530030,36.96,59384,18.32,0,0.16,0
189727,21.62,59332,10.51,0,0.26,0.02
893836,28.71,59283,9.69,0.07,4.56,0
940234,34.04,59250,15.37,0.1,1.48,0.01
1511102,51.36,59211,25.18,0,0.5,0
1486928,13.34,59207,5.65,0,1.02,0
654157,7.86,59172,3.61,0.04,0.26,0
709258,36.78,59164,16.9,0.04,1.43,0
967082,17.52,59040,7.93,0,0.83,0
1525065,47.74,58892,23.3,0,0.55,0.01
1156927,34.8,58867,16.43,0,0.97,0
199649,33.54,58747,15.59,0.06,1.09,0
1458109,60,58708,28.04,0,1.96,0
1331727,85.22,58665,12.38,0,30.21,0.01
171211,49.75,58648,23.39,0.07,1.38,0
700777,72.48,58615,35.83,0,0.39,0.01
1168968,37.38,58596,18.23,0,0.46,0
604280,11,58594,4.54,0,0.94,0.01
1232640,33.09,58593,15.16,0.09,1.23,0.01
399852,53.66,58592,26.72,0,0.11,0
1160113,31.52,58553,15.28,0,0.48,0
1141351,34.24,58449,15.07,0,1.95,0.05
591420,15.28,58390,6.02,0,1.62,0
1431177,42.24,58342,20.17,0,0.95,0
1101496,57.44,58297,26.18,0,2.54,0
1335933,23.25,58281,9.62,0.01,1.99,0
895593,66.56,58224,31.41,0,1.87,0
658368,68.82,58223,33.76,0,0.63,0.01
117114,44.74,58214,20.41,0,1.94,0.01
732290,35.34,58211,16.18,0,1.49,0
902033,54.74,58118,24.84,0,2.53,0
1326033,78.26,58087,37.48,0,1.63,0.01
1345510,23.5,57994,9.59,0,2.12,0.02
