ID,Score,"Emails Sent","Open Rate","Unsubscription Rate","Bounce Rate","Complaint Rate"
1037538,31.22,1440,11.58,0,4.03,0
1018166,91.32,1440,31.42,0,14.24,0
84588,61.01,1440,29.5,0.07,0.9,0
607583,46.42,1440,18.14,0,5.07,0
589161,42.1,1440,20.29,0,0.76,0
1347200,12.98,1440,3.85,0,2.64,0
544769,72.9,1440,25.04,0,11.25,0.08
317616,33.68,1439,15.31,0,1.53,0
1250865,134.54,1439,66.85,0,0.42,0
10946,75.18,1439,33.28,0,4.17,0.07
1420512,71.52,1439,34.23,0,1.53,0
1506571,68.62,1439,31.81,0,2.36,0.07
4176,27.22,1439,10.34,0,3.27,0
280117,102.4,1439,48.35,0,2.85,0
1470955,60.22,1439,28.58,0,1.53,0
916412,60.52,1438,27.69,0,2.57,0
711643,49.3,1438,10.53,0,14.12,0
1321475,65.18,1438,18.2,0,14.39,0
373087,48.55,1438,23.2,0.21,0.76,0
1112591,54.28,1437,26.16,0.14,0.77,0
199552,60.34,1437,28.57,0,1.6,0
609227,40.5,1437,19.14,0,1.11,0
501190,55.92,1437,18.84,0,9.12,0
215868,84.2,1437,41.61,0,0.49,0
313917,29.58,1437,8.67,0,6.12,0
1073861,99.72,1436,49.02,0,0.7,0.07
343913,54.8,1436,26.77,0,0.63,0
402144,38.16,1436,16.57,0,2.51,0
1210092,51.43,1436,24.84,0.07,0.77,0
626231,61.14,1436,30.36,0,0.21,0
1389054,78.77,1435,37.68,0.07,1.6,0
1300096,3.08,1435,1.19,0,0.35,0
323274,22.6,1435,9.7,0,1.6,0
1151489,35.96,1435,12.27,0,5.71,0
193608,86.9,1435,32.37,0,11.08,0
368026,60.66,1435,27.75,0,2.58,0
110826,137.02,1435,46.8,0,21.53,0.09
1324191,32.16,1435,15.31,0,0.77,0
533276,52.82,1434,20.34,0,6.07,0
1206005,93,1434,46.08,0,0.42,0
1358357,50.97,1434,24.82,0.07,0.56,0
617631,67.26,1434,31.12,0,2.51,0
745942,69.96,1433,29.47,0,5.51,0
394595,75.54,1433,36.58,0,1.19,0
1063484,80.36,1433,40.04,0,0.14,0
1487669,55.38,1432,23.71,0,3.98,0
1167053,32.76,1432,14.7,0,1.68,0
1410937,91.84,1431,45.29,0,0.63,0
818880,43.2,1431,20.2,0,1.4,0
778101,62.48,1431,31.1,0,0,0.07
414643,74.44,1431,35.33,0,1.89,0
1536120,87.22,1431,42.63,0,0.98,0
102945,35.7,1431,9.46,0,8.39,0
935040,58.89,1431,28.15,0.07,1.19,0
1324682,43.4,1430,20.23,0,1.47,0
891181,43.54,1430,20.51,0,1.12,0.07
1088524,96.04,1430,47.32,0,0.7,0
311079,87.76,1430,42.83,0,1.05,0
1195218,26.28,1430,12.65,0,0.49,0
1053693,55.6,1430,23.11,0,4.69,0
772101,32.5,1430,12.75,0,3.5,0
617060,14.52,1430,4.46,0,2.8,0
1182226,63.12,1429,23.09,0,8.47,0
336729,68.06,1429,17.63,0,16.24,0.08
725192,44.36,1429,19.94,0,2.1,0.07
520521,52.58,1429,24.68,0,1.61,0
401057,48.64,1429,21.17,0,3.15,0
595081,62.55,1429,28.37,0.07,2.8,0
1131894,53.56,1428,25.87,0,0.91,0
913365,2.24,1428,0.35,0,0.77,0
416242,23.26,1428,10.93,0,0.7,0
1179342,47.78,1428,23.26,0,0.63,0
1365810,81.24,1428,38.8,0,1.82,0
492160,100.78,1428,44.65,0,5.74,0
1258613,44.06,1428,20.84,0,1.19,0
118494,34.8,1428,15.86,0,1.12,0.21
888651,74.14,1427,32.8,0,4.27,0
57752,73.44,1427,34.97,0,1.61,0.07
517453,85.46,1427,42.45,0,0.28,0
1201678,80.78,1427,36.26,0,4.13,0
1049826,41.08,1427,19,0,1.54,0
545352,58.42,1426,26.69,0,2.52,0
242347,47.48,1426,22.83,0,0.77,0.07
1504291,77,1426,37.94,0,0.56,0
1331602,71.54,1426,35.14,0,0.63,0
239327,100.9,1426,48.35,0,2.1,0
702721,52.62,1426,24.84,0,1.47,0
600916,111.2,1426,51.39,0,4.21,0
669073,72.4,1425,34.8,0,1.4,0
1335513,62.88,1425,29.76,0,1.68,0
1207591,68.66,1425,33,0,1.33,0
384601,49.88,1425,23.61,0,1.33,0
974853,44.36,1425,15.3,0,6.88,0
1174831,47.9,1424,23.32,0,0.63,0
88561,26.6,1424,13.09,0,0.21,0
532520,86.7,1424,40.33,0,3.02,0
52155,41.28,1424,18.39,0,2.25,0
1520199,35.06,1424,14.86,0,2.67,0
690401,39.06,1423,18.27,0,1.12,0.07
1249472,48.46,1423,22.05,0,2.18,0
1066701,45.62,1423,11.21,0,11.6,0
1268047,58.17,1423,27.65,0.21,1.12,0
220369,82.1,1423,27.91,0,13.14,0
827020,60.66,1423,28.71,0,1.62,0
1452308,61.8,1423,27.39,0,3.51,0
944493,66.26,1423,31.72,0,1.41,0
567702,41.52,1423,14.93,0,5.83,0
1285538,45.5,1423,20.85,0,1.9,0
12411,36.54,1423,17.22,0.14,0.84,0
422987,4.22,1423,2.04,0,0.07,0
135000,55.22,1423,25.43,0,2.18,0
1469611,50.12,1423,23.37,0,1.69,0
9473,44.86,1422,21.8,0,0.63,0
324604,65.5,1422,29.23,0,3.52,0
951125,63.86,1422,27.62,0,4.01,0.15
957471,6.08,1422,2.27,0,0.77,0
1371792,61.38,1422,29.14,0,1.55,0
1363029,40.18,1422,14.46,0,5.63,0
1516150,95.96,1422,39.82,0,8.16,0
1458098,65.32,1422,30.76,0.14,1.69,0
947773,94.54,1421,45.79,0,1.34,0.07
487473,79.94,1421,39.62,0,0.35,0
1340003,35.32,1421,16.82,0,0.84,0
20775,82.66,1421,37.53,0,3.8,0
1172218,92.92,1420,43.08,0,3.38,0
540817,53.08,1420,25.34,0,1.06,0.07
1211299,83.56,1420,38.82,0,2.96,0
1231328,26.62,1420,11.97,0,1.2,0.07
749889,41.9,1420,18.06,0,2.89,0
461432,107.68,1420,52.29,0,1.41,0.07
1197303,117,1420,56.67,0,1.83,0
1090653,97.36,1419,40.7,0.76,6.84,0
1155700,57.74,1419,28.45,0,0.42,0
56538,80.04,1419,37.62,0,2.4,0
752414,68.62,1419,32.83,0,1.48,0
1335998,65.54,1419,32.77,0,0,0
232286,63.06,1418,30.19,0,1.2,0.07
794868,64.32,1418,32.16,0,0,0
207537,36.82,1418,15.66,0,2.75,0
1216426,30.38,1418,12.79,0,2.4,0
1341221,30.74,1418,12.25,0,2.68,0.22
635997,26.76,1418,11.25,0,1.55,0.29
1317875,65.12,1418,30.09,0.14,2.26,0
1157228,87.16,1418,43.09,0,0.49,0
545661,61.76,1418,29.47,0,1.41,0
887595,80.52,1417,37.93,0,2.33,0
324636,47.34,1417,19.08,0,4.59,0
173919,64.3,1417,30.88,0,1.27,0
883287,72.94,1417,35.91,0,0.56,0
1264246,70.92,1417,34.33,0,1.13,0
1488117,75,1417,36.16,0,1.06,0.14
1470680,61.9,1417,27.77,0,3.18,0
318706,69.85,1417,33.69,0.07,1.13,0
96076,25.96,1416,7.54,0,5.44,0
1509557,46.9,1416,22.67,0,0.64,0.07
202137,45.5,1416,18.3,0,4.31,0.07
436356,72.9,1416,33.91,0,2.54,0
23941,32.9,1416,11.65,0,4.8,0
1306616,34.94,1415,15.56,0,1.91,0
585883,113.86,1415,56.86,0,0.07,0
384051,63.34,1415,28.7,0,2.97,0
138048,31.98,1415,15.42,0,0.57,0
1495283,25.96,1415,10.44,0,2.54,0
1431830,72.97,1415,33.5,0.15,2.76,0
1361819,43.52,1415,13.35,0,8.41,0
612014,44.21,1415,21.58,0.07,0.42,0
279800,64.36,1415,31.19,0,0.99,0
744436,59.12,1414,27.93,0,1.49,0.07
1088905,74.44,1414,37.15,0,0.07,0
335025,97.42,1414,47.86,0,0.85,0
877514,57.44,1414,27.94,0,0.78,0
682612,43.04,1414,13.46,0,8.06,0
483212,46.8,1414,22.83,0,0.57,0
5612,66.78,1414,31.41,0,1.84,0.07
218512,45.36,1413,19.21,0,3.47,0
941481,36.62,1413,16.75,0,1.56,0
636315,42.46,1413,21.23,0,0,0
573437,53.69,1413,23.93,0.15,2.69,0
537599,110.53,1412,39.45,0.25,15.44,0
67209,66.76,1412,31.75,0,1.63,0
1537588,29.18,1412,10.69,0,3.9,0
275930,84.16,1412,40.6,0.14,1.27,0
556415,102.76,1411,51.24,0,0.14,0
467033,37.36,1411,16.7,0,1.98,0
1514371,44.42,1411,19.09,0,3.12,0
203993,72.22,1411,34.13,0,1.98,0
722107,53.68,1411,26.41,0,0.43,0
740540,37.8,1411,16.49,0,2.41,0
501542,68.4,1411,33.21,0,0.99,0
631579,54.96,1411,27.05,0,0.43,0
1469862,52.56,1411,25.36,0,0.78,0.07
959011,11.18,1411,3.96,0,1.63,0
1194368,36.8,1410,17.83,0,0.57,0
160873,29.3,1410,13.87,0,0.78,0
196155,58.44,1410,23.48,0,5.74,0
157058,62.96,1410,29.85,0,1.63,0
1335093,118.6,1410,57.17,0,2.13,0
1260867,61.48,1409,28.47,0,2.27,0
253329,92.26,1409,36.12,0,10.01,0
973190,53.8,1409,23.07,0,3.69,0.07
1241754,77.18,1409,36.61,0,1.7,0.14
656800,14.86,1409,6.65,0,0.78,0
1231195,33.06,1409,14.68,0,1.85,0
1085811,104.44,1409,36.18,0,16.04,0
260086,68.32,1408,31.46,0,2.7,0
1124636,85.4,1408,41.99,0,0.71,0
430295,109.6,1408,54.73,0,0.07,0
1055463,56.4,1408,26.57,0,1.63,0
1086370,41.26,1408,20.13,0,0.5,0
791172,74.98,1407,36.21,0,1.28,0
1130859,44.54,1407,20.78,0,1.49,0
581086,76.78,1407,36.4,0,1.99,0
1302074,28.54,1407,12.71,0,1.56,0
819105,49.26,1407,23.85,0,0.78,0
10069,98.78,1407,44.63,0,4.76,0
1053862,58.1,1407,26.42,0,2.63,0
1382290,23.04,1407,10.81,0,0.71,0
749708,75.42,1407,35.51,0,1.92,0.14
1538680,49.52,1407,20.92,0,3.84,0
194876,56.9,1407,27.6,0,0.85,0
582770,26.46,1406,10.46,0,2.77,0
1111696,51.48,1406,14.09,0,11.17,0.24
1198072,40.24,1406,18.2,0,1.92,0
81825,22.28,1406,10,0,1.14,0
944172,78.36,1405,35.91,0,3.27,0
244901,45.56,1405,18.51,0,4.27,0
1319322,64.66,1405,32.05,0,0.28,0
268785,43.54,1405,16.65,0,5.12,0
1473099,57.04,1405,27.95,0,0.43,0.07
315629,50.68,1404,23.92,0,1.42,0
1226945,45.18,1404,21.17,0,1.42,0
832692,53.56,1404,25.36,0,1.42,0
751932,40.5,1404,19.4,0,0.85,0
1526989,89.9,1404,42.24,0,2.71,0
809625,34.9,1404,15.6,0,1.85,0
652482,20.1,1403,8.41,0,1.64,0
1092870,74.04,1403,32.03,0,4.99,0
1038490,64.94,1403,22.49,0,9.98,0
438502,29.26,1403,11.35,0,3.28,0
374975,58.28,1403,25.72,0,3.28,0.07
1410842,114.66,1403,53.84,0,3.49,0
563529,15.52,1403,5.05,0,2.71,0
1316812,25.34,1402,11.74,0,0.93,0
553573,61.14,1402,22.87,0,7.7,0
391781,76.84,1402,37.14,0,1.28,0
245032,66.46,1402,32.59,0,0.64,0
344892,36.9,1401,13.87,0,4.28,0.15
603540,121.8,1401,47.91,0,12.99,0
539377,9.64,1401,1.04,0,3.78,0
468322,66.28,1401,32.64,0,0.5,0
1363071,164.88,1401,80.94,0,1.5,0
928005,45.48,1400,21.6,0,1.14,0
975368,75.08,1400,35.83,0,1.71,0
280967,63.7,1400,24.9,0,6.79,0.08
363816,55.46,1400,22.16,0,5.57,0
603708,6.88,1400,0.37,0,3.07,0
1343705,83.06,1399,40.82,0,0.71,0
7626,54.3,1399,22.43,0,4.72,0
306307,59.86,1399,29,0,0.93,0
1217535,66.75,1399,31.34,0.07,1.93,0
92425,23.7,1399,6.42,0,5.43,0
1512726,46.1,1399,21.91,0,1.14,0
47398,28.46,1399,7.65,0,6.58,0
758968,57.88,1399,27.15,0,1.79,0
1046887,21.98,1399,9.7,0,1.29,0
1247564,136.82,1399,15.94,0,52.47,0
1383118,28.58,1398,13.29,0,1,0
653921,35.78,1398,16.1,0,1.79,0
877129,72.24,1398,33.33,0,2.79,0
1190077,33.74,1397,12.43,0,4.44,0
1480029,20.58,1397,9.1,0.22,0.86,0
470407,24.82,1397,10.84,0,1.57,0
995068,22.54,1397,6.33,0,4.94,0
165582,109.3,1396,53.72,0,0.93,0
1026245,22.72,1396,11,0,0.36,0
310275,70.82,1396,34.77,0,0.5,0.07
636834,102.5,1396,49.6,0,1.65,0
1499769,25.8,1396,10.03,0,2.87,0
426102,81.17,1396,37.57,0.29,2.58,0
801511,83.24,1396,26.27,0,15.19,0.08
372695,49.72,1395,23.07,0,1.79,0
692862,59.06,1395,27.45,0,2.08,0
169342,86.66,1395,38.17,0,5.16,0
522155,46.02,1395,20.57,0,2.44,0
1267258,82.32,1395,39.3,0,1.86,0
1146840,41.74,1395,13.13,0,7.74,0
985311,110.36,1395,53.46,0,1.72,0
1177416,89.66,1394,42.32,0,2.37,0.07
475136,78.8,1394,38.04,0,1.36,0
1525652,40.08,1394,19.18,0,0.86,0
1356898,49.65,1394,18.08,0.53,5.95,0
159047,35.66,1393,17.26,0,0.57,0
1186997,62.85,1393,28.54,0.15,2.66,0
885250,60.05,1393,21.5,0.47,7.82,0
1533650,10.44,1393,3.86,0,1.36,0
370946,61.82,1393,30.55,0,0.36,0
1534339,54.94,1393,25.6,0,1.87,0
1357968,90.98,1392,45.13,0,0.36,0
1179627,63.48,1392,28.51,0,3.23,0
1066411,50.32,1392,20.99,0,4.17,0
1317369,46.02,1392,21.93,0,1.08,0
169010,66.18,1392,22.82,0,10.27,0
276877,22.04,1392,8.07,0,2.95,0
18942,49.34,1392,23.31,0,1.36,0
343581,63.48,1392,31.31,0,0.43,0
838862,114.1,1392,56.91,0,0.14,0
1158994,34.01,1391,14.18,1.45,0.65,0
1545689,42.44,1391,20.43,0,0.79,0
507425,33.46,1391,15.94,0,0.79,0
533131,99.38,1391,48.32,0,1.37,0
1375040,49.5,1391,16.99,0,7.76,0
803451,87.84,1391,30.48,0,13.44,0
1290551,85.82,1391,38.88,0,4.03,0
757796,32.52,1391,13.46,0,2.8,0
1090166,63.5,1391,30.17,0,1.58,0
112539,46.88,1391,10.86,0,12.58,0
1075044,4.76,1391,2.09,0,0.29,0
862411,47.88,1390,23.08,0,0.86,0
525971,50.4,1390,20.96,0,4.24,0
525820,78.8,1390,32.64,0,6.76,0
1412796,79.8,1390,39.61,0,0.29,0
853242,70.28,1390,33.77,0,1.37,0
384918,63.74,1390,28.71,0,3.02,0.07
994171,65.16,1389,21.92,0,10.66,0
139087,74.38,1389,35.03,0,2.16,0
312382,37.24,1389,10.97,0,7.49,0.08
594382,21.22,1389,9.67,0,0.94,0
961597,47.32,1388,23.38,0,0.14,0.07
1487256,43.82,1388,20.83,0,1.08,0
787789,52.44,1388,25.36,0,0.86,0
1275343,42.78,1388,20.38,0,1.01,0
1105826,32.46,1388,14.64,0,1.59,0
1199876,42.6,1388,20.36,0,0.94,0
1179871,21.16,1388,5.54,0,5.04,0
246235,63.62,1388,26.48,0,5.33,0
406119,32.06,1387,15.38,0,0.65,0
458210,56.36,1387,24,0,4.18,0
517450,96.46,1387,48.09,0,0.14,0
625023,55.44,1387,25.63,0,2.09,0
6985,67.78,1387,30.86,0,3.03,0
167487,28.22,1387,5.67,0,8.44,0
1033005,33.78,1386,14.87,0,2.02,0
385507,24.8,1386,10.38,0,2.02,0
965963,19.56,1386,6.97,0,2.67,0.07
1134420,52.85,1386,24.29,0.51,1.37,0
1442708,68.26,1386,34.13,0,0,0
1260153,104.34,1386,38.46,0,13.71,0
523380,38.66,1386,17.24,0,2.09,0
426084,21.72,1385,8.98,0,1.88,0
257266,69.2,1385,32.07,0,2.53,0
184339,3.48,1385,0.44,0,1.3,0
976965,43.2,1385,18.99,0,2.31,0.15
1535381,32.72,1385,11.28,0,4.62,0.23
155644,94.04,1384,45.79,0,1.23,0
722253,50.1,1384,20.05,0,4.84,0.08
1174047,51.44,1384,24.56,0,1.16,0
1314140,48.5,1384,22.44,0,1.81,0
1437547,44.9,1384,18.19,0,4.26,0
1156842,95.6,1383,46.06,0,1.74,0
1043115,4.66,1383,1.17,0,1.16,0
761885,51.73,1383,25.4,0.07,0.36,0
1163083,87.62,1383,41.93,0,1.88,0
69049,73.54,1383,33.88,0,2.89,0
761515,73.62,1383,36.01,0,0.8,0
275770,17.78,1383,6.51,0,2.24,0.07
216950,38.8,1383,16.72,0,2.68,0
270270,50.88,1383,16.98,0,8.46,0
978109,86.18,1383,41.72,0,1.37,0
1209184,17.78,1382,6.94,0,1.95,0
213384,36.52,1382,16.55,0.66,0.72,0
825488,53.78,1382,24.94,0,1.95,0
198888,84.34,1382,42.03,0,0.14,0
1490953,36.62,1381,14.33,0,3.98,0
330308,75.24,1381,34.58,0,3.04,0
396508,30.46,1381,12.77,0,2.46,0
640198,66.44,1381,29.02,0,4.2,0
1295361,53.04,1381,25.29,0,1.23,0
1399000,62.81,1381,28.29,0.15,2.75,0.07
528468,95.42,1380,47.2,0,0.51,0
1078267,130.58,1380,64.35,0,0.8,0.07
215275,46.9,1380,13.52,0,9.93,0
1333127,121.16,1380,60.58,0,0,0
867514,34.42,1380,15.5,0.22,1.38,0
1198958,52.48,1380,19.57,0,6.67,0
443446,78.26,1379,29.7,0,9.43,0
1042141,44.42,1379,18.5,0,3.55,0.08
333454,32.16,1379,13.26,0,2.68,0.07
1275570,38.88,1379,13.49,0,5.95,0
632705,63.34,1379,23.84,0,7.83,0
759762,88.12,1378,41.96,0,2.1,0
1319687,47.5,1378,22.73,0,1.02,0
662074,67.76,1378,31.22,0.66,1.67,0
325245,29.86,1378,13.48,0,1.45,0
1445448,87.28,1378,42.04,0,1.6,0
544711,24.86,1378,11.63,0,0.8,0
1007898,56.04,1378,26.93,0,1.09,0
242782,44.12,1378,19.67,0,2.25,0.07
866426,76.1,1377,34.49,0,3.56,0
1121792,56.96,1377,21.56,0.16,6.68,0
657537,88.3,1377,43.5,0,0.51,0.07
763330,74.64,1377,35.9,0.22,1.09,0
515792,38.74,1376,17.48,0,1.89,0
291849,52.7,1376,22.64,0,3.71,0
1525981,96.06,1376,47.59,0,0.44,0
1373178,76.26,1376,31.23,0,6.9,0
922088,32.24,1376,14.51,0,1.31,0.15
1432111,42.28,1376,20.12,0,1.02,0
1310230,40.76,1376,19.44,0,0.94,0
745255,59.16,1376,27.18,0,2.4,0
2281,59.94,1376,28.59,0,1.38,0
174551,62.48,1376,28.48,0,2.76,0
408475,36.96,1375,17.17,0,1.31,0
978503,68.92,1375,31.99,0,2.47,0
1134597,47.34,1375,20.69,0,2.98,0
1519772,48.86,1375,24.14,0,0.29,0
1157073,32.91,1375,14.97,0.07,1.38,0
279355,55.2,1375,21.78,0,5.82,0
799856,56.86,1374,27.48,0,0.95,0
1541844,56.18,1374,27.58,0,0.51,0
1081809,48.9,1374,23.21,0,1.24,0
260290,17.2,1374,7.44,0,1.16,0
593859,78.39,1374,38.51,0.07,0.58,0
446767,63.82,1374,31.11,0,0.8,0
1510839,19.21,1374,6.88,0.07,2.62,0
119036,34.48,1374,15.93,0,1.31,0
792972,95.92,1374,46.07,0,1.89,0
1483798,20.24,1373,9.39,0,0.73,0
1276000,33.9,1373,9.59,0,7.36,0
579356,22.92,1373,4.54,0,6.92,0
846324,50.92,1373,25.02,0,0.44,0
1344200,51.2,1373,24.87,0,0.73,0
732663,42.28,1373,17.51,0.38,3.06,0
106114,87.5,1373,42.07,0,1.68,0
1453788,90.48,1373,44.88,0,0.36,0
1051796,74.62,1373,36.87,0,0.44,0
276705,84.96,1373,41.75,0,0.73,0
1491435,58.46,1373,25.08,0,4.15,0
115635,46.26,1372,11.54,0,11.59,0
1035301,37.38,1372,15.77,0,2.92,0
49513,45.18,1372,20.48,0,2.11,0
780861,43.8,1372,19.93,0,1.97,0
441061,171.68,1372,85.69,0,0.15,0
368158,63.34,1371,27.66,0,4.01,0
482675,38.87,1371,18.26,0.15,0.95,0
717463,57.64,1371,28.53,0,0.29,0
723120,65,1371,31.19,0,1.31,0
784445,19.28,1371,8.62,0,1.02,0
1177308,83.22,1371,40.81,0,0.8,0
669700,35.28,1371,15.82,0,1.82,0
635441,23.48,1371,8.17,0,3.57,0
111848,50.84,1370,23.81,0,1.61,0
369370,111.94,1369,54.73,0,1.24,0
564029,34.94,1369,16.52,0,0.95,0
782315,48.08,1369,21.63,0,2.41,0
429966,49.2,1369,22.5,0.96,0.66,0
1546168,72.2,1369,35.66,0,0.44,0
93812,44.84,1369,18.48,0,3.94,0
1125212,66.44,1369,32.2,0,0.88,0.07
490814,39.24,1369,19.4,0,0.22,0
609268,84.84,1369,40.67,0,1.75,0
475987,76.38,1369,37.24,0,0.95,0
1013239,60.46,1369,20.08,0,10.15,0
333049,22.5,1369,11.25,0,0,0
275234,51.92,1369,21.8,0,4.16,0
243621,57.42,1368,20.08,0,8.63,0
311148,72.06,1368,34.79,0,1.24,0
1246197,43.84,1368,14.39,0,7.53,0
898311,23.96,1368,9.93,0,2.05,0
659210,58.12,1368,25.77,0,3.29,0
1164618,91.65,1368,45.65,0.07,0.07,0
1168280,36.5,1368,17.15,0,1.1,0
416179,70.32,1367,31.79,0,3.37,0
407772,62.26,1367,26.23,0,4.9,0
926173,44.46,1367,19.67,0,2.56,0
1348989,48.08,1367,21.04,0,3,0
506939,10.34,1367,1.59,0,3.58,0
724726,69.88,1367,33.92,0,1.02,0
1503429,66,1367,32.05,0,0.95,0
1028147,65.8,1367,28.2,0,4.54,0.08
1077827,63.24,1366,30.75,0,0.73,0.07
1182460,79.8,1366,39.53,0,0.37,0
1371602,50.96,1366,23.94,0,1.54,0
179931,47.72,1366,22.25,0,1.61,0
457946,74.3,1366,36.05,0,1.1,0
768472,71.2,1365,34.35,0,1.25,0
183823,70.16,1365,34.71,0,0.37,0
1134254,42.38,1365,20.38,0,0.81,0
1465404,23.3,1365,9.23,0,2.42,0
49400,26.34,1364,12.8,0,0.37,0
1377691,55.1,1364,25.28,0,2.27,0
1277606,112.68,1364,56.27,0,0.07,0
1114548,112.2,1364,52.29,0,3.81,0
340592,24.08,1364,10.5,0,1.54,0
159071,26.96,1364,12.31,0,1.17,0
1277723,23.1,1364,6.55,0,4.84,0.08
471874,70.02,1364,31.64,0,3.37,0
431150,31.48,1364,11.49,0,4.25,0
881521,55.1,1363,22.05,0,5.5,0
816266,6.2,1363,1.56,0,1.54,0
1446482,51.49,1363,25.02,0.29,0.29,0
1328724,82.9,1363,38.81,0,2.64,0
120915,42.06,1363,18.83,0,2.2,0
111079,78.86,1363,38.77,0,0.66,0
1036447,32.84,1362,14.61,0.52,1.03,0
134844,55.38,1362,24.38,0,3.01,0.15
1421753,44.7,1362,9.21,0,13.14,0
801245,100.62,1362,40.47,0,9.84,0
1478608,51.22,1361,23.92,0,1.69,0
1420627,67.22,1361,30.08,0,3.53,0
230061,50.21,1361,22.38,0.15,2.5,0
473649,64.66,1361,26.16,0,6.17,0
558700,68.68,1361,30.08,0,4.26,0
742527,89.56,1361,32.07,0,12.71,0
483188,73.88,1360,35.62,0,1.32,0
1422723,13.36,1360,0.94,0,5.74,0
1280406,59.3,1360,12.74,0,16.91,0
1361124,69.93,1360,33.78,0.15,0.96,0
297503,60.52,1359,29.45,0,0.81,0
523219,66.5,1359,32.37,0,0.88,0
1422251,50.1,1359,20.12,0,4.93,0
1520614,70.56,1359,26.81,0,8.31,0.08
786873,61.86,1358,27.4,0,3.53,0
1498892,58.1,1358,27.87,0,1.18,0
899902,77.82,1358,38.25,0,0.66,0
489623,71.28,1357,33.98,0.22,1.33,0
582838,88.76,1357,40.92,0,3.46,0
665185,17.2,1357,6.76,0,1.84,0
1177043,30.72,1357,11.09,0,4.27,0
1383801,119.74,1356,54.78,0,5.09,0
532484,37.66,1356,17.22,0,1.47,0.07
707424,74.18,1356,36.28,0,0.81,0
726086,43.64,1356,19.08,0,2.58,0.08
82672,55.62,1356,25.66,0,1.99,0.08
1195950,36.28,1356,14.6,0,3.54,0
1402218,29.98,1355,13.22,0,1.77,0
1006180,84.47,1355,40.88,0.07,1.25,0
430653,27.94,1355,12.57,0,1.4,0
94029,10.72,1355,0.93,0,4.43,0
486264,51.98,1355,24.14,0,1.85,0
979512,54.94,1355,25.99,0,1.48,0
1110963,32.48,1354,15.8,0,0.44,0
92644,60.94,1354,28.25,0,2.22,0
443030,47.26,1354,22.97,0,0.66,0
23672,81.38,1354,39.21,0,1.48,0
1537513,51.7,1354,22.16,0,3.69,0
871471,67.74,1354,32.61,0,1.26,0
670545,54.78,1354,26.69,0.22,0.37,0
752015,36.16,1353,17.64,0,0.3,0.07
1178656,75.94,1353,35.97,0,2,0
377501,66.28,1353,31.66,0,1.48,0
228542,37.6,1353,17.77,0,1.03,0
904363,70.06,1353,34.81,0,0.22,0
616425,40.48,1353,17.87,0,2.37,0
884103,54,1353,20.55,0,6.13,0.16
842640,83.36,1353,40.42,0,1.26,0
430105,47.9,1352,20.4,0,3.55,0
796959,95.74,1352,45.73,0,2.14,0
1031784,21.26,1352,10.11,0,0.52,0
1226606,60.12,1352,19.04,0,11.02,0
245842,41.22,1352,18.76,0,1.85,0
13228,80.1,1351,30.21,0,9.84,0
275521,39.44,1351,17.87,0,1.85,0
280740,53.58,1351,23.63,0.38,2.59,0
157838,91.82,1351,45.54,0,0.37,0
1181280,60.84,1351,28.87,0,1.55,0
47842,44.9,1351,20.53,0,1.92,0
1506515,47.09,1351,20.91,0.23,2.29,0
355279,21.14,1351,9.09,0,1.48,0
666505,65.84,1351,31.07,0,1.85,0
235156,31.06,1350,14.12,0,1.41,0
1547221,34.66,1350,16.44,0,0.89,0
181332,48.32,1350,23.79,0,0.37,0
383032,39.02,1350,15.51,0,4,0
497384,35.72,1350,13.34,0,4.52,0
1112460,30.98,1350,13.86,0,1.63,0
460400,77.96,1349,17.7,0,21.28,0
381742,83.6,1349,39.95,0,1.85,0
1072243,71,1349,34.46,0,1.04,0
744525,65.02,1349,31.92,0,0.59,0
676447,35.22,1349,15.91,0,1.7,0
823458,76.9,1348,37.19,0,1.26,0
38462,86.92,1348,42.79,0,0.67,0
1392778,38.86,1348,19.06,0,0.37,0
1157705,94.4,1348,35.24,0,11.8,0.08
415092,27.9,1348,8.91,0,5.04,0
101409,12.14,1348,0.78,0,4.97,0.16
1123052,37.64,1348,17.26,0,1.56,0
22979,66.24,1348,32.08,0,1.04,0
1096473,96.38,1348,38.92,0,9.27,0
210062,67.9,1347,28.98,0,4.97,0
866076,47.9,1346,20.98,0,2.97,0
721108,44.84,1346,16.77,0,5.65,0
554405,75.62,1345,36.61,0.6,0.3,0
436375,40.68,1344,19,0,1.34,0
628447,22.86,1344,8.66,0.46,2.08,0
284676,43.02,1344,19.42,0,1.93,0.08
1146235,69.4,1344,18.18,0,16.52,0
988557,108.94,1344,51.72,0,2.75,0
339220,51.28,1344,25.19,0,0.45,0
186330,66.56,1344,33.21,0,0.07,0
1543601,36.78,1343,17.12,0,1.27,0
1471265,72.86,1343,35.34,0.08,0.97,0
131424,50.94,1343,18.02,0,7.45,0
875565,83.7,1343,38.13,0,3.72,0
1023934,36.78,1343,17.12,0,1.27,0
1301645,40.9,1343,17.62,0,2.83,0
1300626,45.32,1343,21.1,0,1.56,0
982380,95.92,1343,43.49,0,4.47,0
864813,63.66,1342,29.52,0,2.31,0
184823,60.5,1342,28.16,0,2.09,0
805561,57.82,1342,22.2,0,6.71,0
1373310,32.54,1342,15.08,0,1.19,0
734102,54.98,1342,25.11,0,2.38,0
1339048,30.02,1342,13.67,0,1.34,0
294606,20.42,1342,8.35,0,1.86,0
